gX,gY,gZ,aX,aY,aZ
10.070801,89.965820,0.366211,0.988403,-0.086060,0.431396
19.226074,86.242676,-0.061035,1.000000,-0.086792,0.451782
19.226074,86.242676,-0.061035,1.000000,-0.086792,0.451782
27.099609,82.336426,-0.854492,1.014771,-0.083374,0.468262
27.099609,82.336426,-0.854492,1.014771,-0.083374,0.468262
27.099609,82.336426,-0.854492,1.014771,-0.083374,0.468262
32.714844,78.247070,-2.075195,1.019531,-0.080444,0.485962
32.714844,78.247070,-2.075195,1.019531,-0.080444,0.485962
37.475586,73.913574,-3.540039,1.001099,-0.073486,0.507935
37.475586,73.913574,-3.540039,1.001099,-0.073486,0.507935
43.212891,69.030762,-4.699707,0.972534,-0.058716,0.530029
43.212891,69.030762,-4.699707,0.972534,-0.058716,0.530029
43.212891,69.030762,-4.699707,0.972534,-0.058716,0.530029
49.011230,63.903809,-5.676270,0.953003,-0.042358,0.541870
49.011230,63.903809,-5.676270,0.953003,-0.042358,0.541870
53.100586,58.715820,-6.652832,0.940186,-0.019653,0.548950
53.100586,58.715820,-6.652832,0.940186,-0.019653,0.548950
53.100586,58.715820,-6.652832,0.933105,0.010864,0.555176
54.016113,53.527832,-7.751465,0.933105,0.010864,0.555176
54.016113,53.527832,-7.751465,0.933105,0.010864,0.555176
50.720215,48.400879,-8.972168,0.934570,0.043579,0.553833
50.720215,48.400879,-8.972168,0.934570,0.043579,0.553833
42.907715,43.579102,-10.375977,0.940552,0.073120,0.549683
42.907715,43.579102,-10.375977,0.940552,0.073120,0.549683
42.907715,43.579102,-10.375977,0.940552,0.073120,0.549683
32.043457,39.245605,-11.840820,0.944214,0.094604,0.544312
32.043457,39.245605,-11.840820,0.944214,0.094604,0.544312
19.042969,35.034180,-13.305664,0.940918,0.107178,0.536621
19.042969,35.034180,-13.305664,0.940918,0.107178,0.536621
6.713867,30.944824,-14.343262,0.937866,0.109131,0.531494
6.713867,30.944824,-14.343262,0.937866,0.109131,0.531494
6.713867,30.944824,-14.343262,0.937866,0.109131,0.531494
-2.929688,26.855469,-14.953613,0.940063,0.099976,0.523560
-2.929688,26.855469,-14.953613,0.940063,0.099976,0.523560
-8.911133,22.766113,-15.075684,0.938232,0.085693,0.510864
-8.911133,22.766113,-15.075684,0.938232,0.085693,0.510864
-8.911133,22.766113,-15.075684,0.923462,0.074829,0.500854
-11.291504,18.798828,-14.831543,0.923462,0.074829,0.500854
-11.291504,18.798828,-14.831543,0.923462,0.074829,0.500854
-10.375977,14.709473,-14.038086,0.899902,0.070801,0.491577
-10.375977,14.709473,-14.038086,0.899902,0.070801,0.491577
-6.896973,10.620117,-13.000488,0.884155,0.065308,0.481689
-6.896973,10.620117,-13.000488,0.884155,0.065308,0.481689
-6.896973,10.620117,-13.000488,0.884155,0.065308,0.481689
-1.708984,6.591797,-11.779785,0.883423,0.055664,0.476196
-1.708984,6.591797,-11.779785,0.883423,0.055664,0.476196
4.516602,2.563477,-10.498047,0.886597,0.050171,0.477417
4.516602,2.563477,-10.498047,0.886597,0.050171,0.477417
11.291504,-1.403809,-9.216309,0.887573,0.045776,0.473022
11.291504,-1.403809,-9.216309,0.887573,0.045776,0.473022
11.291504,-1.403809,-9.216309,0.887573,0.045776,0.473022
18.493652,-5.310059,-7.934570,0.884033,0.044067,0.460938
18.493652,-5.310059,-7.934570,0.884033,0.044067,0.460938
25.573730,-9.033203,-6.591797,0.870728,0.049927,0.449707
25.573730,-9.033203,-6.591797,0.870728,0.049927,0.449707
25.573730,-9.033203,-6.591797,0.857422,0.055664,0.433350
32.043457,-12.573242,-5.249023,0.857422,0.055664,0.433350
32.043457,-12.573242,-5.249023,0.857422,0.055664,0.433350
37.353516,-15.808105,-3.967285,0.850464,0.062622,0.413940
37.353516,-15.808105,-3.967285,0.850464,0.062622,0.413940
40.832520,-18.615723,-2.868652,0.845215,0.073730,0.399170
40.832520,-18.615723,-2.868652,0.845215,0.073730,0.399170
40.832520,-18.615723,-2.868652,0.845215,0.073730,0.399170
41.503906,-21.179199,-2.136230,0.847656,0.087036,0.383179
41.503906,-21.179199,-2.136230,0.847656,0.087036,0.383179
38.757324,-23.132324,-1.708984,0.856934,0.102051,0.369507
38.757324,-23.132324,-1.708984,0.856934,0.102051,0.369507
32.897949,-24.780273,-1.770020,0.855103,0.115723,0.367920
32.897949,-24.780273,-1.770020,0.855103,0.115723,0.367920
32.897949,-24.780273,-1.770020,0.855103,0.115723,0.367920
24.963379,-26.184082,-2.014160,0.849609,0.120728,0.369019
24.963379,-26.184082,-2.014160,0.849609,0.120728,0.369019
17.395020,-27.465820,-2.441406,0.851929,0.113159,0.369019
17.395020,-27.465820,-2.441406,0.851929,0.113159,0.369019
17.395020,-27.465820,-2.441406,0.854004,0.098877,0.371460
11.840820,-28.869629,-2.746582,0.854004,0.098877,0.371460
11.840820,-28.869629,-2.746582,0.854004,0.098877,0.371460
8.605957,-30.334473,-2.868652,0.855103,0.082886,0.370972
8.605957,-30.334473,-2.868652,0.855103,0.082886,0.370972
7.019043,-31.738281,-2.929688,0.856567,0.067139,0.367676
7.019043,-31.738281,-2.929688,0.856567,0.067139,0.367676
7.019043,-31.738281,-2.929688,0.856567,0.067139,0.367676
6.103516,-33.264160,-2.990723,0.859375,0.057007,0.368164
6.103516,-33.264160,-2.990723,0.859375,0.057007,0.368164
4.455566,-34.729004,-3.173828,0.866577,0.046021,0.366089
4.455566,-34.729004,-3.173828,0.866577,0.046021,0.366089
0.732422,-35.949707,-4.028320,0.885010,0.027832,0.361450
0.732422,-35.949707,-4.028320,0.885010,0.027832,0.361450
0.732422,-35.949707,-4.028320,0.885010,0.027832,0.361450
-5.554199,-37.048340,-5.615234,0.909180,0.007690,0.363647
-5.554199,-37.048340,-5.615234,0.909180,0.007690,0.363647
-13.610840,-38.024902,-7.690430,0.929688,-0.013184,0.370117
-13.610840,-38.024902,-7.690430,0.929688,-0.013184,0.370117
-13.610840,-38.024902,-7.690430,0.952759,-0.034912,0.373901
-20.690918,-39.245605,-9.948730,0.952759,-0.034912,0.373901
-20.690918,-39.245605,-9.948730,0.952759,-0.034912,0.373901
-23.498535,-40.649414,-11.718750,0.976929,-0.060059,0.373413
-23.498535,-40.649414,-11.718750,0.976929,-0.060059,0.373413
-21.728516,-42.236328,-13.061523,0.997192,-0.086670,0.367554
-21.728516,-42.236328,-13.061523,0.997192,-0.086670,0.367554
-21.728516,-42.236328,-13.061523,0.997192,-0.086670,0.367554
-17.211914,-43.762207,-14.221191,1.022339,-0.106567,0.360474
-17.211914,-43.762207,-14.221191,1.022339,-0.106567,0.36047
-16.662598,88.745117,32.836914,0.884399,0.015259,0.279175
-13.122559,86.608887,35.583496,0.875000,0.003662,0.299072
-13.122559,86.608887,35.583496,0.875000,0.003662,0.299072
-9.094238,84.289551,38.269043,0.861206,0.003052,0.313354
-9.094238,84.289551,38.269043,0.861206,0.003052,0.313354
-6.286621,81.848145,40.771484,0.849487,0.003906,0.326294
-6.286621,81.848145,40.771484,0.849487,0.003906,0.326294
-6.286621,81.848145,40.771484,0.849487,0.003906,0.326294
-4.333496,79.406738,42.968750,0.848511,-0.004639,0.336792
-4.333496,79.406738,42.968750,0.848511,-0.004639,0.336792
-1.953125,76.843262,44.982910,0.859253,-0.023438,0.345947
-1.953125,76.843262,44.982910,0.859253,-0.023438,0.345947
-1.953125,76.843262,44.982910,0.859253,-0.023438,0.345947
1.098633,74.096680,46.813965,0.870605,-0.042358,0.363159
1.098633,74.096680,46.813965,0.870605,-0.042358,0.363159
5.676270,71.044922,48.583984,0.881226,-0.052734,0.381226
5.676270,71.044922,48.583984,0.881226,-0.052734,0.381226
11.047363,67.871094,50.476074,0.888672,-0.051392,0.390747
11.047363,67.871094,50.476074,0.888672,-0.051392,0.390747
11.047363,67.871094,50.476074,0.888672,-0.051392,0.390747
15.136719,64.758301,52.246094,0.889404,-0.039429,0.397217
15.136719,64.758301,52.246094,0.889404,-0.039429,0.397217
16.784668,61.584473,53.771973,0.883057,-0.023438,0.404419
16.784668,61.584473,53.771973,0.883057,-0.023438,0.404419
16.235352,58.349609,55.236816,0.868042,-0.011108,0.406982
16.235352,58.349609,55.236816,0.868042,-0.011108,0.406982
16.235352,58.349609,55.236816,0.868042,-0.011108,0.406982
16.113281,55.175781,56.823730,0.849609,-0.011597,0.406860
16.113281,55.175781,56.823730,0.849609,-0.011597,0.406860
18.615723,51.696777,58.715820,0.834717,-0.021118,0.403076
18.615723,51.696777,58.715820,0.834717,-0.021118,0.403076
18.615723,51.696777,58.715820,0.834106,-0.030151,0.390015
23.193359,48.156738,60.791016,0.834106,-0.030151,0.390015
23.193359,48.156738,60.791016,0.834106,-0.030151,0.390015
28.564453,44.860840,62.866211,0.857178,-0.035278,0.373657
28.564453,44.860840,62.866211,0.857178,-0.035278,0.373657
33.691406,41.809082,64.819336,0.887207,-0.031982,0.365967
33.691406,41.809082,64.819336,0.887207,-0.031982,0.365967
33.691406,41.809082,64.819336,0.887207,-0.031982,0.365967
36.926270,38.879395,66.528320,0.911011,-0.022705,0.366333
36.926270,38.879395,66.528320,0.911011,-0.022705,0.366333
37.353516,36.010742,67.932129,0.934814,-0.020874,0.368042
37.353516,36.010742,67.932129,0.934814,-0.020874,0.368042
36.315918,33.264160,68.847656,0.956177,-0.031982,0.370117
36.315918,33.264160,68.847656,0.956177,-0.031982,0.370117
36.315918,33.264160,68.847656,0.956177,-0.031982,0.370117
36.254883,30.273438,69.702148,0.970581,-0.048340,0.367188
36.254883,30.273438,69.702148,0.970581,-0.048340,0.367188
38.146973,27.343750,70.678711,0.983887,-0.062622,0.359863
38.146973,27.343750,70.678711,0.983887,-0.062622,0.359863
38.146973,27.343750,70.678711,0.994263,-0.074341,0.354248
42.480469,24.291992,71.777344,0.994263,-0.074341,0.354248
42.480469,24.291992,71.777344,0.994263,-0.074341,0.354248
48.461914,21.240234,72.998047,0.997681,-0.084961,0.350708
48.461914,21.240234,72.998047,0.997681,-0.084961,0.350708
54.626465,18.127441,74.035645,1.000366,-0.090576,0.352295
54.626465,18.127441,74.035645,1.000366,-0.090576,0.352295
54.626465,18.127441,74.035645,1.000366,-0.090576,0.352295
59.387207,15.075684,74.829102,1.005737,-0.087646,0.357788
59.387207,15.075684,74.829102,1.005737,-0.087646,0.357788
61.950684,11.962891,75.195312,1.012939,-0.085083,0.365479
61.950684,11.962891,75.195312,1.012939,-0.085083,0.365479
62.866211,8.789062,75.317383,1.021851,-0.092651,0.378052
62.866211,8.789062,75.317383,1.021851,-0.092651,0.378052
62.866211,8.789062,75.317383,1.021851,-0.092651,0.378052
62.927246,5.432129,75.073242,1.026978,-0.107300,0.389771
62.927246,5.432129,75.073242,1.026978,-0.107300,0.389771
62.377930,1.953125,74.462891,1.019897,-0.123169,0.392578
62.377930,1.953125,74.462891,1.019897,-0.123169,0.392578
62.377930,1.953125,74.462891,0.998901,-0.137695,0.386230
62.561035,-1.708984,73.791504,0.998901,-0.137695,0.386230
62.561035,-1.708984,73.791504,0.998901,-0.137695,0.386230
64.208984,-5.371094,73.181152,0.970459,-0.147339,0.375122
64.208984,-5.371094,73.181152,0.970459,-0.147339,0.375122
66.955566,-9.033203,72.692871,0.946533,-0.154419,0.362915
66.955566,-9.033203,72.692871,0.946533,-0.154419,0.362915
66.955566,-9.033203,72.692871,0.946533,-0.154419,0.362915
69.946289,-12.573242,72.082520,0.931641,-0.159302,0.351562
69.946289,-12.573242,72.082520,0.931641,-0.159302,0.351562
72.265625,-16.113281,71.350098,0.919312,-0.160034,0.343018
72.265625,-16.113281,71.350098,0.919312,-0.160034,0.343018
72.875977,-19.531250,70.495605,0.901733,-0.154663,0.336670
72.875977,-19.531250,70.495605,0.901733,-0.154663,0.336670
72.875977,-19.531250,70.495605,0.901733,-0.154663,0.336670
70.861816,-22.888184,69.274902,0.875122,-0.139526,0.332275
70.861816,-22.888184,69.274902,0.875122,-0.139526,0.332275
65.429688,-26.245117,67.749023,0.842651,-0.120728,0.329346
65.429688,-26.245117,67.749023,0.842651,-0.120728,0.329346
65.429688,-26.245117,67.749023,0.809937,-0.105591,0.325195
57.250977,-29.602051,65.979004,0.809937,-0.105591,0.325195
57.250977,-29.602051,65.979004,0.809937,-0.105591,0.325195
47.790527,-33.020020,64.208984,0.780762,-0.096069,0.315430
47.790527,-33.020020,64.208984,0.780762,-0.096069,0.315430
38.635254,-36.437988,62.622070,0.756104,-0.094116,0.298706
38.635254,-36.437988,62.622070,0.756104,-0.094116,0.298706
38.635254,-36.437988,62.622070,0.756104,-0.094116,0.298706
31.555176,-39.916992,61.279297,0.738037,-0.104004,0.275879
31.555176,-39.916992,61.279297,0.738037,-0.104004,0.275879
27.770996,-43.334961,60.363770,0.871338,-0.172974,0.251465
27.770996,-43.334961,60.363770,0.871338,-0.172974,0.251465
98.632812,-49.194336,57.495117,1.250488,-0.120117,0.541992
98.632812,-49.194336,57.495117,1.250488,-0.120117,0.541992
98.632812,-49.194336,57.495117,1.250488,-0.120117,0.541992
169.067383,-66.589355,-4.333496,0.419067,0.097900,0.452393
169.067383,-66.589355,-4.333496,0.419067,0.097900,0.452393
166.198730,-70.129395,14.709473,-0.316772,0.529053,0.244751
166.198730,-70.129395,14.709473,-0.316772,0.529053,0.244751
166.198730,-70.129395,14.709473,0.702881,0.641113,0.853149
122.802734,-63.720703,21.789551,0.702881,0.641113,0.853149
122.802734,-63.720703,21.789551,0.702881,0.641113,0.853149
90.942383,-60.485840,22.888184,0.964111,0.336426,0.794067
90.942383,-60.485840,22.888184,0.964111,0.336426,0.794067
62.500000,-62.072754,19.714355,0.768311,0.169556,0.442017
62.500000,-62.072754,19.714355,0.768311,0.169556,0.442017
62.500000,-62.072754,19.714355,0.768311,0.169556,0.442017
37.963867,-61.340332,17.639160,0.867676,0.158936,0.521484
37.963867,-61.340332,17.639160,0.867676,0.158936,0.521484
22.216797,-61.340332,16.235352,0.795654,0.165527,0.442139
22.216797,-61.340332,16.235352,0.795654,0.165527,0.442139
13.366699,-60.974121,15.563965,0.838257,0.086060,0.374878
13.366699,-60.974121,15.563965,0.838257,0.086060,0.374878
13.366699,-60.974121,15.563965,0.838257,0.086060,0.374878
6.652832,-60.485840,14.892578,0.833862,0.037598,0.328125
6.652832,-60.485840,14.892578,0.833862,0.037598,0.328125
3.906250,-60.119629,14.343262,0.842651,0.002319,0.322021
3.906250,-60.119629,14.343262,0.842651,0.002319,0.322021
3.906250,-60.119629,14.343262,0.845581,-0.007812,0.326538
4.638672,-59.936523,14.343262,0.845581,-0.007812,0.326538
4.638672,-59.936523,14.343262,0.845581,-0.007812,0.326538
8.300781,-59.997559,14.709473,0.849609,-0.011719,0.336304
8.300781,-59.997559,14.709473,0.849609,-0.011719,0.336304
13.916016,-60.180664,15.502930,0.850098,-0.012207,0.341553
13.916016,-60.180664,15.502930,0.850098,-0.012207,0.341553
13.916016,-60.180664,15.502930,0.850098,-0.012207,0.341553
20.507812,-60.424805,16.418457,0.852661,-0.014648,0.335327
20.507812,-60.424805,16.418457,0.852661,-0.014648,0.335327
26.794434,-60.791016,17.395020,0.857422,-0.018433,0.320557
26.794434,-60.791016,17.395020,0.857422,-0.018433,0.320557
31.738281,-60.913086,18.188477,0.861816,-0.018433,0.302979
31.738281,-60.913086,18.188477,0.861816,-0.018433,0.302979
31.738281,-60.913086,18.188477,0.861816,-0.018433,0.302979
34.423828,-60.913086,18.859863,0.865234,-0.012817,0.288086
34.423828,-60.913086,18.859863,0.865234,-0.012817,0.288086
34.484863,-60.913086,19.104004,0.868530,-0.006348,0.278809
34.484863,-60.913086,19.104004,0.868530,-0.006348,0.278809
34.484863,-60.913086,19.104004,0.872437,-0.003906,0.269897
32.409668,-60.852051,18.981934,0.872437,-0.003906,0.269897
32.409668,-60.852051,18.981934,0.872437,-0.003906,0.269897
29.113770,-60.668945,18.798828,0.876587,-0.002319,0.259521
29.113770,-60.668945,18.798828,0.876587,-0.002319,0.259521
25.573730,-60.485840,18.493652,0.877319,-0.001343,0.247681
25.573730,-60.485840,18.493652,0.877319,-0.001343,0.247681
25.573730,-60.485840,18.493652,0.877319,-0.001343,0.247681
22.033691,-60.363770,18.127441,0.880493,-0.004272,0.229126
22.033691,-60.363770,18.127441,0.880493,-0.004272,0.229126
17.944336,-60.058594,17.639160,0.888916,-0.014038,0.204224
17.944336,-60.058594,17.639160,0.888916,-0.014038,0.204224
12.695312,-59.692383,16.845703,0.892700,-0.031006,0.178833
12.695312,-59.692383,16.845703,0.892700,-0.031006,0.178833
12.695312,-59.692383,16.845703,0.892700,-0.031006,0.178833
6.774902,-59.204102,15.808105,0.895874,-0.047485,0.155151
6.774902,-59.204102,15.808105,0.895874,-0.047485,0.155151
0.976562,-58.715820,14.526367,0.900879,-0.066040,0.132812
0.976562,-58.715820,14.526367,0.900879,-0.066040,0.132812
0.976562,-58.715820,14.526367,0.904663,-0.093384,0.109497
-2.685547,-58.105469,13.488770,0.904663,-0.093384,0.109497
-2.685547,-58.105469,13.488770,0.904663,-0.093384,0.109497
-2.136230,-57.617188,12.817383,0.909424,-0.127197,0.080566
-2.136230,-57.617188,12.817383,0.909424,-0.127197,0.080566
3.356934,-57.128906,12.634277,0.915894,-0.163208,0.047363
3.356934,-57.128906,12.634277,0.915894,-0.163208,0.047363
3.356934,-57.128906,12.634277,0.915894,-0.163208,0.047363
13.793945,-56.640625,13.122559,0.922241,-0.194702,0.019287
13.793945,-56.640625,13.122559,0.922241,-0.194702,0.019287
27.343750,-56.274414,14.099121,0.927246,-0.212280,0.003540
27.343750,-56.274414,14.099121,0.927246,-0.212280,0.003540
40.893555,-55.786133,15.197754,0.931274,-0.212646,-0.001099
40.893555,-55.786133,15.197754,0.931274,-0.212646,-0.001099
40.893555,-55.786133,15.197754,0.931274,-0.212646,-0.001099
51.757812,-55.297852,15.991211,0.934326,-0.200806,0.003418
51.757812,-55.297852,15.991211,0.934326,-0.200806,0.003418
58.532715,-54.748535,16.418457,0.935791,-0.180664,0.006470
58.532715,-54.748535,16.418457,0.935791,-0.180664,0.006470
58.532715,-54.748535,16.418457,0.939087,-0.157837,-0.002075
60.974121,-54.138184,16.418457,0.939087,-0.157837,-0.002075
60.974121,-54.138184,16.418457,0.939087,-0.157837,-0.002075
60.729980,-53.344727,16.113281,0.943848,-0.139282,-0.016357
60.729980,-53.344727,16.113281,0.943848,-0.139282,-0.016357
59.082031,-52.429199,15.747070,0.951660,-0.126587,-0.036865
59.082031,-52.429199,15.747070,0.951660,-0.126587,-0.036865
59.082031,-52.429199,15.747070,0.951660,-0.126587,-0.036865
56.823730,-51.330566,15.319824,0.959229,-0.120850,-0.072632
56.823730,-51.330566,15.319824,0.959229,-0.120850,-0.072632
54.443359,-50.048828,14.831543,0.966675,-0.122314,-0.116943
54.443359,-50.048828,14.831543,0.966675,-0.122314,-0.116943
52.001953,-48.583984,14.343262,0.979614,-0.123657,-0.155396
52.001953,-48.583984,14.343262,0.979614,-0.123657,-0.155396
52.001953,-48.583984,14.343262,0.979614,-0.123657,-0.155396
48.400879,-46.875000,13.671875,0.985596,-0.118164,-0.180664
48.400879,-46.875000,13.671875,0.985596,-0.118164,-0.180664
42.358398,-45.104980,12.695312,0.986450,-0.104858,-0.182983
42.358398,-45.104980,12.695312,0.986450,-0.104858,-0.182983
42.358398,-45.104980,12.695312,0.987671,-0.088623,-0.162598
33.447266,-43.395996,11.291504,0.987671,-0.088623,-0.162598
33.447266,-43.395996,11.291504,0.987671,-0.088623,-0.162598
22.644043,-41.809082,9.643555,0.983643,-0.077271,-0.133789
22.644043,-41.809082,9.643555,0.983643,-0.077271,-0.133789
12.817383,-40.466309,8.117676,0.981201,-0.075317,-0.107544
12.817383,-40.466309,8.117676,0.981201,-0.075317,-0.107544
12.817383,-40.466309,8.117676,0.981201,-0.075317,-0.107544
6.225586,-39.611816,6.958008,0.978760,-0.083862,-0.085083
6.225586,-39.611816,6.958008,0.978760,-0.083862,-0.085083
3.601074,-39.001465,6.286621,0.974365,-0.098145,-0.066650
3.601074,-39.001465,6.286621,0.974365,-0.098145,-0.066650
5.432129,-38.696289,6.225586,0.972534,-0.111938,-0.057495
5.432129,-38.696289,6.225586,0.972534,-0.111938,-0.057495
5.432129,-38.696289,6.225586,0.972534,-0.111938,-0.057495
10.742188,-38.635254,6.591797,0.972412,-0.121582,-0.058105
10.742188,-38.635254,6.591797,0.972412,-0.121582,-0.058105
18.310547,-38.635254,7.385254,0.972534,-0.126343,-0.068848
18.310547,-38.635254,7.385254,0.972534,-0.126343,-0.068848
18.310547,-38.635254,7.385254,0.974854,-0.125122,-0.089478
27.160645,-38.574219,8.422852,0.974854,-0.125122,-0.089478
27.160645,-38.574219,8.422852,0.974854,-0.125122,-0.089478
35.400391,-38.391113,9.399414,0.979248,-0.118774,-0.112427
35.400391,-38.391113,9.399414,0.979248,-0.118774,-0.112427
41.320801,-38.085938,10.192871,0.981445,-0.109375,-0.132324
41.320801,-38.085938,10.192871,0.981445,-0.109375,-0.132324
41.320801,-38.085938,10.192871,0.981445,-0.109375,-0.132324
44.433594,-37.536621,10.681152,0.983398,-0.100464,-0.148193
44.433594,-37.536621,10.681152,0.983398,-0.100464,-0.148193
44.982910,-36.865234,10.864258,0.985718,-0.092651,-0.158569
44.982910,-36.865234,10.864258,0.985718,-0.092651,-0.158569
42.785645,-36.071777,10.620117,0.986206,-0.084961,-0.163452
42.785645,-36.071777,10.620117,0.986206,-0.084961,-0.163452
42.785645,-36.071777,10.620117,0.986206,-0.084961,-0.163452
37.536621,-35.217285,10.070801,0.987183,-0.079712,-0.163208
37.536621,-35.217285,10.070801,0.987183,-0.079712,-0.163208
29.663086,-34.301758,9.094238,0.986816,-0.077026,-0.160767
29.663086,-34.301758,9.094238,0.986816,-0.077026,-0.160767
29.663086,-34.301758,9.094238,0.984619,-0.077148,-0.154907
20.080566,-33.386230,7.812500,0.984619,-0.077148,-0.154907
20.080566,-33.386230,7.812500,0.984619,-0.077148,-0.154907
10.070801,-32.592773,6.347656,0.982178,-0.081787,-0.142212
10.070801,-32.592773,6.347656,0.982178,-0.081787,-0.142212
1.281738,-32.043457,4.943848,0.979248,-0.094849,-0.129395
1.281738,-32.043457,4.943848,0.979248,-0.094849,-0.129395
1.281738,-32.043457,4.943848,0.979248,-0.094849,-0.129395
-4.943848,-31.738281,3.845215,0.976074,-0.115234,-0.117554
-4.943848,-31.738281,3.845215,0.976074,-0.115234,-0.11755
